name,position
Bárður á Steig Nielsen,løgmaður
"",""
Uni Rasmussen,varaløgmaður
Uni Rasmussen,landsstýrismaður í fíggjarmálum
Kaj Leo Holm Johannesen,landsstýrismaður í heilsumálum
Jenis av Rana,landsstýrismaður í uttanríkis- og mentamálum
Magnus Rasmussen,landsstýrismaður í vinnu- og umhvørvismálum
Árni Skaale,landsstýrismaður í fiskivinnumálum
Sólvit Emilsson Nolsø,landsstýrismaður í almannamálum
