pageid,title,wikidata,label
19575074,Kaj Leo Johannesen,Q331786,Kaj Leo Johannesen
41860368,Jógvan á Lakjuni,Q932304,Jógvan á Lakjuni
47688778,Jenis av Rana,Q254129,Jenis av Rana
48358349,Bárður á Steig Nielsen,Q853551,Bárður á Steig Nielsen
50517935,Heðin Mortensen,Q331777,Heðin Mortensen
